class,data,tag,spe_tag,caption,label,pred
Rainy,Rainy\frame1372.jpg,['fog | rain | windshield | highway | freeway | vehicle | mountain | road | car | drive'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1373.jpg,['rain | highway | vehicle | road | car | drive'],weather,a car's windshield wiper wipes on a rainy day,0,0
Rainy,Rainy\frame1374.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1375.jpg,['rain | traffic | highway | freeway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1376.jpg,['rain | traffic | highway | freeway | vehicle | road | car | drive'],weather,a view of a car's dashboard while driving on a foggy day,0,0
Rainy,Rainy\frame1377.jpg,['fog | rain | traffic | highway | freeway | vehicle | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1378.jpg,['rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1379.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame138.jpg,['night | highway | car | tunnel | truck | drive | travel'],weather,a large semi truck driving through a tunnel entrance,0,-1
Rainy,Rainy\frame1380.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1381.jpg,['rain | windshield | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1382.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1383.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1384.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1385.jpg,['rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1386.jpg,['night | highway | vehicle | street | car | drive | dark'],weather,a view of a car's dashboard through a windshield wiper,0,-1
Rainy,Rainy\frame1387.jpg,['fog | rain | traffic | highway | freeway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1388.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1389.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame139.jpg,['night | highway | car | tunnel | truck | drive'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1390.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1391.jpg,['rain | traffic | highway | road | car | drive | green | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1392.jpg,['rain | traffic | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard during a rainy day,0,0
Rainy,Rainy\frame1393.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,driving on a foggy country road on a rainy day,0,0
Rainy,Rainy\frame1394.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1395.jpg,['fog | rain | traffic | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1396.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a car's dashboard is shown on a foggy day,0,0
Rainy,Rainy\frame1397.jpg,['fog | rain | traffic | highway | vehicle | mountain | road | picture | car | drive'],weather,a foggy view of a car windshield on a rainy day,0,0
Rainy,Rainy\frame1398.jpg,['fog | rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day driving on a country road,0,0
Rainy,Rainy\frame1399.jpg,['fog | rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame14.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame140.jpg,['night | highway | vehicle | car | tunnel | truck | drive | travel'],weather,a large semi truck driving through a night tunnel,0,-1
Rainy,Rainy\frame1400.jpg,['fog | rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1401.jpg,['fog | rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1402.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1403.jpg,['rain | windshield | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1404.jpg,['fog | rain | traffic | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1405.jpg,['fog | rain | highway | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1406.jpg,['fog | rain | highway | mountain | road | car | drive | wet'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1407.jpg,['fog | rain | highway | freeway | mountain | road | car | drive | wet'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1408.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1409.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame141.jpg,['night | highway | car | tunnel | truck | drive | travel'],weather,a large semi truck driving through a tunnel tunnel,0,-1
Rainy,Rainy\frame1410.jpg,['fog | rain | highway | sign | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1411.jpg,['rain | highway | vehicle | sign | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1412.jpg,['rain | traffic | highway | sign | road | car | drive | wet'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1413.jpg,['fog | rain | highway | road | car | drive | wet'],weather,a rainy day on the way,0,0
Rainy,Rainy\frame1414.jpg,['rain | traffic | highway | vehicle | road | street | car | drive | wet'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1415.jpg,['rain | highway | vehicle | mountain | road | car | drive | wet'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1416.jpg,['rain | highway | vehicle | mountain | road | car | drive | white | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1417.jpg,['fog | rain | traffic | highway | vehicle | mountain | road | car | drive'],weather,a view of a car windshield on a rainy day,0,0
Rainy,Rainy\frame1418.jpg,['fog | rain | windshield | highway | road | car | drive'],weather,a view of a car's dashboard through a windshield wiper,0,0
Rainy,Rainy\frame1419.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame142.jpg,['night | highway | car | tunnel | truck | drive | travel'],weather,a large semi truck driving through a tunnel entrance,0,-1
Rainy,Rainy\frame1420.jpg,['fog | rain | highway | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1421.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1422.jpg,['fog | rain | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1423.jpg,['rain | windshield | highway | vehicle | road | picture | car | drive'],weather,a view of the inside of a car windshield,0,0
Rainy,Rainy\frame1424.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1425.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1426.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame1427.jpg,['fog | rain | windshield | highway | mountain | road | car | snow | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1428.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1429.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a foggy drive on a rainy day,0,0
Rainy,Rainy\frame143.jpg,['night | highway | car | tunnel | truck | drive | travel'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1430.jpg,['rain | windshield | highway | mountain | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1431.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1432.jpg,['traffic light | fog | rain | windshield | traffic | highway | mountain | road | car | drive | wet'],weather,a view of a foggy driving on a rainy day,0,0
Rainy,Rainy\frame1433.jpg,['traffic light | fog | rain | windshield | traffic | highway | vehicle | mountain | light | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1434.jpg,['rain | highway | vehicle | mountain | road | street | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame1435.jpg,['rain | traffic | highway | vehicle | mountain | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1436.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1437.jpg,['rain | highway | vehicle | mountain | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1438.jpg,['rain | windshield | traffic | highway | vehicle | road | car | truck | drive | red'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1439.jpg,['rain | windshield | traffic | highway | vehicle | mountain | road | car | truck | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame144.jpg,['night | traffic | highway | light | car | tunnel | truck | drive | travel'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1440.jpg,['rain | windshield | traffic | highway | vehicle | mountain | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1441.jpg,['rain | windshield | highway | vehicle | mountain | road | car | drive | red | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1442.jpg,['traffic light | rain | windshield | highway | vehicle | mountain | light | road | car | drive | red'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1443.jpg,['fog | rain | windshield | highway | mountain | road | car | drive'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1444.jpg,['fog | rain | windshield | highway | vehicle | mountain | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1445.jpg,['rain | windshield | highway | mountain | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1446.jpg,['rain | windshield | highway | mountain | road | car | truck | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1447.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame1448.jpg,['rain | traffic | highway | vehicle | road | car | drive'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1449.jpg,['rain | windshield | highway | road | car | truck | snow | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame145.jpg,['rain | night | traffic | highway | light | car | tunnel | truck | drive | travel'],weather,a night time view of a highway tunnel,0,0
Rainy,Rainy\frame1450.jpg,['rain | windshield | highway | road | car | snow | drive | wet'],weather,a view of a car's dashboard on a snowy day,0,0
Rainy,Rainy\frame1451.jpg,['rain | highway | train | mountain | road | car | snow | drive | wet'],weather,a view of a train crossing on a foggy day,0,0
Rainy,Rainy\frame1452.jpg,['rain | windshield | highway | mountain | road | car | snow | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1453.jpg,['rain | windshield | highway | road | car | drive | wet'],weather,a view of a rain storm coming down,0,0
Rainy,Rainy\frame1454.jpg,['rain | windshield | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a foggy day,0,0
Rainy,Rainy\frame1455.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame1456.jpg,['rain | traffic | highway | vehicle | road | car | tunnel | drive | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1457.jpg,['rain | traffic | highway | vehicle | road | car | tunnel | drive | red | wet'],weather,a view of a car's dashboard during a rain storm,0,0
Rainy,Rainy\frame1458.jpg,['rain | traffic | highway | vehicle | road | car | tunnel | drive | travel | red | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1459.jpg,['rain | bridge | traffic | highway | freeway | vehicle | road | car | drive'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame146.jpg,['rain | night | highway | light | car | tunnel | truck | drive | travel'],weather,a night time view of a highway tunnel,0,0
Rainy,Rainy\frame1460.jpg,['rain | traffic | highway | vehicle | sign | road | car | tunnel | drive | travel | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1461.jpg,['rain | highway | vehicle | road | car | tunnel | drive | travel | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1462.jpg,['rain | highway | road | car | tunnel | drive | travel'],weather,a view of a car's driving through a tunnel entrance,0,0
Rainy,Rainy\frame1463.jpg,['highway | car | tunnel | drive | travel'],weather,a view of a highway tunnel from the inside,0,-1
Rainy,Rainy\frame1464.jpg,['bridge | train | car | tunnel | window | black'],weather,a view of the inside of a subway car,0,-1
Rainy,Rainy\frame1465.jpg,['light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1466.jpg,['rain | light | picture | car | tunnel | drive'],weather,the inside of a subway tunnel,0,0
Rainy,Rainy\frame1467.jpg,['rain | train | light | picture | car | tunnel | drive | dark | rainy | wet'],weather,a view of a tunnel's interior during a rainy day,0,0
Rainy,Rainy\frame1468.jpg,['rain | picture | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1469.jpg,['city | train | station | car | subway | tunnel | window'],weather,a view of the inside of a subway car,0,-1
Rainy,Rainy\frame147.jpg,['rain | night | traffic | highway | light | car | tunnel | truck | drive | travel'],weather,a night time view of a highway tunnel,0,0
Rainy,Rainy\frame1470.jpg,['rain | windshield | bridge | traffic | highway | freeway | vehicle | road | picture | car | drive'],weather,a view of a rain storm from a car windshield,0,0
Rainy,Rainy\frame1471.jpg,['car | tunnel | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1472.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1473.jpg,['rain | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1474.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1475.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1476.jpg,['train | picture | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1477.jpg,['vehicle | picture | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1478.jpg,['rain | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1479.jpg,['rain | car | tunnel | drive | travel'],weather,the inside of a subway tunnel,0,0
Rainy,Rainy\frame148.jpg,['rain | traffic | highway | vehicle | bus | road | street | car | drive | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1480.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1481.jpg,['rain | bridge | traffic | highway | freeway | vehicle | road | overpass | car | drive'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1482.jpg,['rain | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1483.jpg,['rain | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame1484.jpg,['train | light | car | tunnel | drive | travel | dark'],weather,the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1485.jpg,['car | tunnel | drive | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1486.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1487.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1488.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1489.jpg,['car | tunnel | drive | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame149.jpg,['night | traffic | highway | light | picture | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1490.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1491.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1492.jpg,['rain | bridge | traffic | highway | vehicle | road | car | drive | travel'],weather,a view of a car's windshield wiper,0,0
Rainy,Rainy\frame1493.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1494.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1495.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1496.jpg,['train | light | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1497.jpg,['light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1498.jpg,['light | car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1499.jpg,['train | light | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame15.jpg,['rain | traffic | highway | decker bus | bus | road | street | car | drive | travel | wet'],weather,a passenger bus that is driving on a rainy day,0,0
Rainy,Rainy\frame150.jpg,['night | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1500.jpg,['light | car | tunnel | drive | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1501.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1502.jpg,['car | tunnel | drive | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1503.jpg,['rain | bridge | traffic | highway | vehicle | road | car | drive | travel | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1504.jpg,['train | car | tunnel | drive | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1505.jpg,['car | tunnel | drive | white'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1506.jpg,['vehicle | car | tunnel | drive | white'],weather,a slow motion shot of a subway tunnel,0,-1
Rainy,Rainy\frame1507.jpg,['van | vehicle | car | tunnel | drive | travel | white'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1508.jpg,['vehicle | car | tunnel | drive | travel | white'],weather,driving through a tunnel tunnel on a rainy day,0,0
Rainy,Rainy\frame1509.jpg,['rain | van | vehicle | car | tunnel | drive | white'],weather,a view of the inside of a subway tunnel,0,0
Rainy,Rainy\frame151.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1510.jpg,['van | vehicle | car | tunnel | drive | travel | white'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1511.jpg,['van | vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1512.jpg,['van | vehicle | car | tunnel | drive | travel | white'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1513.jpg,['vehicle | car | tunnel | drive | travel | white'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1514.jpg,['rain | traffic | highway | vehicle | road | picture | car | drive | travel'],weather,a view of a car's dashboard through a rain storm,0,0
Rainy,Rainy\frame1515.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1516.jpg,['vehicle | car | tunnel | drive | travel | dark | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1517.jpg,['vehicle | light | car | tunnel | drive | travel | dark'],weather,a night shot of a subway tunnel,0,-1
Rainy,Rainy\frame1518.jpg,['vehicle | car | tunnel | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1519.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame152.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1520.jpg,['car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1521.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1522.jpg,['car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1523.jpg,['car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1524.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1525.jpg,['rain | traffic | highway | vehicle | road | car | drive | red | wet'],weather,a view of a car's windshield wiper on a rainy day,0,0
Rainy,Rainy\frame1526.jpg,['car | tunnel | drive | dark'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1527.jpg,['car | tunnel | drive'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1528.jpg,['car | tunnel | drive | white'],weather,a view of the inside of a car tunnel,0,-1
Rainy,Rainy\frame1529.jpg,['car | tunnel | drive'],weather,a view of the inside of a car tunnel,0,-1
Rainy,Rainy\frame153.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1530.jpg,['vehicle | car | tunnel | drive | travel | white'],weather,a night time shot of a tunnel's interior,0,-1
Rainy,Rainy\frame1531.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1532.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1533.jpg,['car | tunnel | drive | travel | dark | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1534.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1535.jpg,['car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1536.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame1537.jpg,['car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1538.jpg,['car | tunnel | drive'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1539.jpg,['car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame154.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1540.jpg,['picture | car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1541.jpg,['train | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1542.jpg,['vehicle | light | car | tunnel | drive | travel | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1543.jpg,['light | car | tunnel | drive | dark | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1544.jpg,['vehicle | train | light | car | tunnel | drive | travel | dark | red'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1545.jpg,['light | car | tunnel | drive | travel | dark | red'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1546.jpg,['light | car | tunnel | drive | dark | red'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1547.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a rainy day driving on a country road,0,0
Rainy,Rainy\frame1548.jpg,['night | train | light | car | tunnel | truck | drive | travel | dark | red'],weather,a view of a tunnel's interior from the inside,0,-1
Rainy,Rainy\frame1549.jpg,['night | highway | van | vehicle | car | tunnel | truck | drive | travel | white'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame155.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | travel | dark'],weather,a night time view of a highway tunnel,0,-1
Rainy,Rainy\frame1550.jpg,['highway | vehicle | car | tunnel | truck | drive | travel'],weather,a night time view of a subway tunnel,0,-1
Rainy,Rainy\frame1551.jpg,['van | vehicle | train | car | tunnel | truck | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1552.jpg,['vehicle | car | tunnel | truck | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1553.jpg,['van | vehicle | train | car | tunnel | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1554.jpg,['vehicle | car | tunnel | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1555.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1556.jpg,['vehicle | car | tunnel | drive | travel'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1557.jpg,['vehicle | car | tunnel | drive | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1558.jpg,['rain | traffic | highway | road | car | drive | wet'],weather,a rainy day on a country road,0,0
Rainy,Rainy\frame1559.jpg,['rain | traffic | highway | vehicle | road | car | drive | wet'],weather,a view of a car's dashboard on a rainy day,0,0
Rainy,Rainy\frame156.jpg,['night | traffic | highway | vehicle | light | car | tunnel | truck | drive | white'],weather,a night time view of a night time traffic,0,-1
Rainy,Rainy\frame1560.jpg,['vehicle | light | car | tunnel | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1561.jpg,['vehicle | light | car | tunnel | drive | travel | dark'],weather,a view of the inside of a subway tunnel,0,-1
Rainy,Rainy\frame1562.jpg,['vehicle | car | tunnel | drive | travel | white'],weather,a view of the inside of a subway tunnel,0,-1
